s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
Time,"T-1","O2-1","CO-1","CO2-1","HCN-1","Q-1","HRR-1","T-2","O2-2","CO-2","CO2-2","HCN-2","Q-2","HRR-2","T-3","O2-3","CO-3","CO2-3","HCN-3","Q-3","HRR-3","T-4","O2-4","CO-4","CO2-4","HCN-4","Q-4","HRR-4","Q-2C-A1","Q-2G-A1","Q-2N-A1","Q-2I-A1","Q-2R-A1","Q-2C-B1","Q-2G-B1","Q-2N-B1","Q-2I-B1","Q-2R-B1","Q-2C-A2","Q-2G-A2","Q-2N-A2","Q-2I-A2","Q-2R-A2","Q-2C-B2","Q-2G-B2","Q-2N-B2","Q-2I-B2","Q-2R-B2","Q-2C-A3","Q-2G-A3","Q-2N-A3","Q-2I-A3","Q-2R-A3","Q-2C-B3","Q-2G-B3","Q-2N-B3","Q-2I-B3","Q-2R-B3","Q-2C-A4","Q-2G-A4","Q-2N-A4","Q-2I-A4","Q-2R-A4","Q-2C-B4","Q-2G-B4","Q-2N-B4","Q-2I-B4","Q-2R-B4","T-C","O2-C","CO-C","CO2-C","HCN-C","Q-2R-C","T-D","O2-D","CO-D","CO2-D","HCN-D","Q-2R-D","T-E","O2-E","CO-E","CO2-E","HCN-E","Q-2R-E","T-F","O2-F","CO-F","CO2-F","HCN-F","Q-2R-F"
 4.4300720E+002, 1.1580845E+002, 1.8200718E-001, 4.0042955E-003, 1.1454254E-002, 0.0000000E+000, 6.3358251E-001, 1.0340951E+002, 8.7482991E+001, 1.7255371E-001, 5.4706329E-003, 1.5507019E-002, 0.0000000E+000, 1.4010162E-001, 0.0000000E+000, 8.2967698E+001, 1.7823982E-001, 4.5886537E-003, 1.3069344E-002, 0.0000000E+000, 1.3368724E-001, 5.7706874E-010, 7.5654485E+001, 1.7382592E-001, 5.2732991E-003, 1.4961614E-002, 0.0000000E+000, 1.2477248E-001, 4.4834098E-010, 2.7014968E-002, 9.2810273E-002, 8.6230743E-002, 4.8456112E-001, 5.9215774E-002, 3.2813444E-001, 4.6862862E-001, 4.5457920E-001, 5.5925999E-001, 1.2644476E-001, 2.0308568E-002, 8.5459873E-002, 7.8944742E-002, 4.8391712E-001, 5.8636175E-002, 3.7576090E-001, 5.1680784E-001, 5.0270315E-001, 5.5981276E-001, 1.2694225E-001, 2.2167775E-002, 8.9240686E-002, 8.2533395E-002, 4.8583873E-001, 6.0365620E-002, 3.9637101E-001, 5.4472205E-001, 5.2988694E-001, 5.6711686E-001, 1.3351594E-001, 1.9595205E-002, 8.9862025E-002, 8.2835343E-002, 4.8903264E-001, 6.3240138E-002, 3.1021472E-001, 4.5166966E-001, 4.3752416E-001, 5.6022075E-001, 1.2730944E-001, 8.3904060E+001, 1.7010784E-001, 5.8500145E-003, 1.6555581E-002, 0.0000000E+000, 1.5135825E-001, 7.9461577E+001, 1.7176114E-001, 5.5935689E-003, 1.5846798E-002, 0.0000000E+000, 1.4934624E-001, 8.4501631E+001, 1.6905739E-001, 6.0129500E-003, 1.7005913E-002, 0.0000000E+000, 1.5054785E-001, 7.9437461E+001, 1.6910864E-001, 6.0050016E-003, 1.6983945E-002, 0.0000000E+000, 1.4740569E-001
 4.4400201E+002, 1.2081281E+002, 1.8037303E-001, 4.2577698E-003, 1.2154824E-002, 0.0000000E+000, 6.1787289E-001, 1.0027668E+002, 8.5074659E+001, 1.7266190E-001, 5.4538519E-003, 1.5460639E-002, 0.0000000E+000, 1.3629057E-001, 0.0000000E+000, 8.0439259E+001, 1.7822244E-001, 4.5913496E-003, 1.3076795E-002, 0.0000000E+000, 1.3207014E-001, 0.0000000E+000, 7.5484706E+001, 1.7332789E-001, 5.3505488E-003, 1.5175122E-002, 0.0000000E+000, 1.2210013E-001, 9.8800387E-010, 2.3119316E-002, 8.7247849E-002, 8.0834996E-002, 4.8289435E-001, 5.7715680E-002, 3.5114078E-001, 4.8898689E-001, 4.7520228E-001, 5.5661193E-001, 1.2406150E-001, 1.9626996E-002, 8.3734674E-002, 7.7323906E-002, 4.8287349E-001, 5.7696911E-002, 3.7317764E-001, 5.1180111E-001, 4.9793876E-001, 5.5738929E-001, 1.2476113E-001, 1.6797165E-002, 8.2258953E-002, 7.5712774E-002, 4.8422760E-001, 5.8915609E-002, 3.8648972E-001, 5.3083561E-001, 5.1640102E-001, 5.6311170E-001, 1.2991129E-001, 1.7403167E-002, 8.6583823E-002, 7.9665758E-002, 4.8794647E-001, 6.2262590E-002, 3.2121269E-001, 4.5961674E-001, 4.4577634E-001, 5.5716987E-001, 1.2456365E-001, 8.4094705E+001, 1.7067062E-001, 5.7627204E-003, 1.6314311E-002, 0.0000000E+000, 1.4767590E-001, 7.5130794E+001, 1.7231657E-001, 5.5074161E-003, 1.5608683E-002, 0.0000000E+000, 1.4534590E-001, 8.2839954E+001, 1.6868302E-001, 6.0710202E-003, 1.7166411E-002, 0.0000000E+000, 1.4666608E-001, 7.5666499E+001, 1.6919223E-001, 5.9920351E-003, 1.6948107E-002, 0.0000000E+000, 1.4394192E-001
 4.4501249E+002, 1.3010304E+002, 1.8060625E-001, 4.2215943E-003, 1.2054840E-002, 0.0000000E+000, 5.2167465E-001, 9.4635189E+001, 8.3874158E+001, 1.7287515E-001, 5.4207736E-003, 1.5369215E-002, 0.0000000E+000, 1.3363150E-001, 0.0000000E+000, 8.2788000E+001, 1.7869190E-001, 4.5185313E-003, 1.2875535E-002, 0.0000000E+000, 1.3163503E-001, 0.0000000E+000, 7.3681142E+001, 1.7440448E-001, 5.1835579E-003, 1.4713581E-002, 0.0000000E+000, 1.1981917E-001, 0.0000000E+000, 2.5283303E-002, 8.8253275E-002, 8.1956277E-002, 4.8173579E-001, 5.6672974E-002, 3.4802960E-001, 4.8343267E-001, 4.6989236E-001, 5.5416888E-001, 1.2186276E-001, 2.7165510E-002, 9.0760244E-002, 8.4400771E-002, 4.8236055E-001, 5.7235260E-002, 3.7022582E-001, 5.0625949E-001, 4.9265612E-001, 5.5479948E-001, 1.2243030E-001, 1.7053582E-002, 8.0936551E-002, 7.4548255E-002, 4.8264878E-001, 5.7494672E-002, 3.6879627E-001, 5.0865856E-001, 4.9467233E-001, 5.5862811E-001, 1.2587607E-001, 2.4633672E-002, 9.2963536E-002, 8.6130550E-002, 4.8709568E-001, 6.1496878E-002, 3.3776533E-001, 4.7424920E-001, 4.6060081E-001, 5.5524968E-001, 1.2283548E-001, 8.2882500E+001, 1.7236522E-001, 5.4998701E-003, 1.5587827E-002, 0.0000000E+000, 1.4402413E-001, 7.5890427E+001, 1.7277160E-001, 5.4368351E-003, 1.5413607E-002, 0.0000000E+000, 1.4217886E-001, 7.9915484E+001, 1.6815738E-001, 6.1525517E-003, 1.7391754E-002, 0.0000000E+000, 1.4330228E-001, 7.3756529E+001, 1.6981449E-001, 5.8955161E-003, 1.6681341E-002, 0.0000000E+000, 1.4110025E-001
 4.4600526E+002, 1.0905110E+002, 1.8243399E-001, 3.9380922E-003, 1.1271277E-002, 0.0000000E+000, 5.1347463E-001, 1.0225026E+002, 8.0677178E+001, 1.7314270E-001, 5.3792747E-003, 1.5254517E-002, 0.0000000E+000, 1.3094388E-001, 0.0000000E+000, 8.3778083E+001, 1.7889920E-001, 4.4863776E-003, 1.2786666E-002, 0.0000000E+000, 1.3128987E-001, 4.5417336E-010, 7.2412715E+001, 1.7424002E-001, 5.2090672E-003, 1.4784086E-002, 0.0000000E+000, 1.1814334E-001, 4.5373090E-010, 2.6751628E-002, 8.8820376E-002, 8.2613501E-002, 4.8083456E-001, 5.5861873E-002, 3.6675412E-001, 5.0093601E-001, 4.8751782E-001, 5.5294770E-001, 1.2076370E-001, 2.3120555E-002, 8.5808783E-002, 7.9539960E-002, 4.8145404E-001, 5.6419405E-002, 3.5981632E-001, 4.9299789E-001, 4.7967973E-001, 5.5194739E-001, 1.1986342E-001, 1.9551978E-002, 8.2066338E-002, 7.5814902E-002, 4.8128017E-001, 5.6262924E-002, 3.4125673E-001, 4.7649994E-001, 4.6297561E-001, 5.5400902E-001, 1.2171889E-001, 1.9228425E-002, 8.6357504E-002, 7.9644596E-002, 4.8589489E-001, 6.0416171E-002, 3.6491365E-001, 4.9949315E-001, 4.8603520E-001, 5.5334532E-001, 1.2112155E-001, 8.0303170E+001, 1.7316898E-001, 5.3751982E-003, 1.5243250E-002, 0.0000000E+000, 1.4062999E-001, 7.8481012E+001, 1.7254873E-001, 5.4714051E-003, 1.5509154E-002, 0.0000000E+000, 1.4009213E-001, 8.0813073E+001, 1.6849703E-001, 6.0998691E-003, 1.7246146E-002, 0.0000000E+000, 1.4088442E-001, 7.4880853E+001, 1.6986563E-001, 5.8875833E-003, 1.6659416E-002, 0.0000000E+000, 1.3885314E-001
 4.4701185E+002, 1.2029600E+002, 1.8160325E-001, 4.0669498E-003, 1.1627422E-002, 0.0000000E+000, 5.7140867E-001, 9.8693421E+001, 7.4188988E+001, 1.7378628E-001, 5.2794479E-003, 1.4978609E-002, 0.0000000E+000, 1.2729897E-001, 0.0000000E+000, 8.4311107E+001, 1.7902155E-001, 4.4673989E-003, 1.2734211E-002, 0.0000000E+000, 1.3078646E-001, 0.0000000E+000, 7.3426599E+001, 1.7451102E-001, 5.1670331E-003, 1.4667909E-002, 0.0000000E+000, 1.1735202E-001, 9.9125090E-010, 2.9145571E-002, 9.0587295E-002, 8.4443122E-002, 4.8020754E-001, 5.5297552E-002, 3.4490259E-001, 4.7697604E-001, 4.6376870E-001, 5.5083927E-001, 1.1886611E-001, 2.2842463E-002, 8.4540078E-002, 7.8370317E-002, 4.8046343E-001, 5.5527854E-002, 3.2123460E-001, 4.5111684E-001, 4.3812862E-001, 5.4864806E-001, 1.1689402E-001, 2.2500050E-002, 8.3958519E-002, 7.7812672E-002, 4.8022428E-001, 5.5312622E-002, 2.9240878E-001, 4.2323700E-001, 4.1015418E-001, 5.4959404E-001, 1.1774540E-001, 2.1406701E-002, 8.7177076E-002, 8.0600038E-002, 4.8453619E-001, 5.9193338E-002, 3.6626713E-001, 4.9859397E-001, 4.8536129E-001, 5.5109266E-001, 1.1909416E-001, 7.9441907E+001, 1.7368260E-001, 5.2955289E-003, 1.5023055E-002, 0.0000000E+000, 1.3780752E-001, 7.7483760E+001, 1.7232846E-001, 5.5055712E-003, 1.5603584E-002, 0.0000000E+000, 1.3707532E-001, 8.0817066E+001, 1.6900061E-001, 6.0217574E-003, 1.7030255E-002, 0.0000000E+000, 1.3840039E-001, 6.6511408E+001, 1.6990607E-001, 5.8813113E-003, 1.6642081E-002, 0.0000000E+000, 1.3470846E-001
 4.4800665E+002, 1.2058694E+002, 1.8208276E-001, 3.9925723E-003, 1.1421852E-002, 0.0000000E+000, 5.8220675E-001, 1.0040606E+002, 7.3869062E+001, 1.7367772E-001, 5.2962862E-003, 1.5025148E-002, 0.0000000E+000, 1.2446707E-001, 0.0000000E+000, 8.2645766E+001, 1.7889914E-001, 4.4863864E-003, 1.2786690E-002, 0.0000000E+000, 1.2956777E-001, 0.0000000E+000, 7.5352744E+001, 1.7504819E-001, 5.0837121E-003, 1.4437621E-002, 0.0000000E+000, 1.1678444E-001, 5.6992597E-010, 2.1833471E-002, 8.2531310E-002, 7.6461526E-002, 4.7946366E-001, 5.4628056E-002, 3.2752652E-001, 4.5711979E-001, 4.4416046E-001, 5.4835908E-001, 1.1663394E-001, 2.3884729E-002, 8.4268859E-002, 7.8230446E-002, 4.7914995E-001, 5.4345717E-002, 2.7748694E-001, 4.0375820E-001, 3.9113108E-001, 5.4503708E-001, 1.1364414E-001, 2.0049363E-002, 8.0553145E-002, 7.4502767E-002, 4.7926960E-001, 5.4453404E-002, 2.4027328E-001, 3.6727399E-001, 3.5457392E-001, 5.4576652E-001, 1.1430064E-001, 2.4452810E-002, 8.8735666E-002, 8.2307381E-002, 4.8304867E-001, 5.7854571E-002, 3.6092972E-001, 4.9046172E-001, 4.7750852E-001, 5.4829782E-001, 1.1657880E-001, 7.8969278E+001, 1.7411122E-001, 5.2290462E-003, 1.4839305E-002, 0.0000000E+000, 1.3513234E-001, 7.3863036E+001, 1.7261085E-001, 5.4617690E-003, 1.5482521E-002, 0.0000000E+000, 1.3308367E-001, 7.9365002E+001, 1.6923075E-001, 5.9860611E-003, 1.6931595E-002, 0.0000000E+000, 1.3557970E-001, 6.9006688E+001, 1.6952010E-001, 5.9411795E-003, 1.6807549E-002, 0.0000000E+000, 1.3213361E-001
 4.4901237E+002, 1.2599241E+002, 1.8167912E-001, 4.0551810E-003, 1.1594895E-002, 0.0000000E+000, 6.0523877E-001, 9.6901282E+001, 7.7761173E+001, 1.7344559E-001, 5.3322923E-003, 1.5124664E-002, 0.0000000E+000, 1.2263631E-001, 0.0000000E+000, 8.1167528E+001, 1.7874872E-001, 4.5097178E-003, 1.2851175E-002, 0.0000000E+000, 1.2822547E-001, 1.0671839E-009, 7.4291950E+001, 1.7529999E-001, 5.0446544E-003, 1.4329670E-002, 0.0000000E+000, 1.1570328E-001, 5.9210509E-010, 1.9912649E-002, 7.9606067E-002, 7.3636725E-002, 4.7845923E-001, 5.3724077E-002, 3.2093316E-001, 4.4799639E-001, 4.3529007E-001, 5.4582905E-001, 1.1435691E-001, 2.5336087E-002, 8.4264863E-002, 7.8371985E-002, 4.7769459E-001, 5.3035899E-002, 2.9883805E-001, 4.2232284E-001, 4.0997436E-001, 5.4225060E-001, 1.1113630E-001, 2.3701970E-002, 8.3423967E-002, 7.7451767E-002, 4.7848781E-001, 5.3749797E-002, 1.4180597E-001, 2.6388967E-001, 2.5168130E-001, 5.4084951E-001, 1.0987533E-001, 2.0851992E-002, 8.3319877E-002, 7.7073089E-002, 4.8123370E-001, 5.6221097E-002, 3.5253371E-001, 4.7889878E-001, 4.6626227E-001, 5.4513088E-001, 1.1372856E-001, 7.8015998E+001, 1.7399152E-001, 5.2476126E-003, 1.4890620E-002, 0.0000000E+000, 1.3245337E-001, 7.1083856E+001, 1.7281986E-001, 5.4293494E-003, 1.5392917E-002, 0.0000000E+000, 1.2931644E-001, 7.8119437E+001, 1.6927733E-001, 5.9788350E-003, 1.6911624E-002, 0.0000000E+000, 1.3264590E-001, 7.4321693E+001, 1.6911145E-001, 6.0045645E-003, 1.6982736E-002, 0.0000000E+000, 1.3038020E-001
 4.5000861E+002, 1.2770744E+002, 1.8012626E-001, 4.2960464E-003, 1.2260615E-002, 0.0000000E+000, 5.9513192E-001, 9.9196323E+001, 7.7537747E+001, 1.7330404E-001, 5.3542489E-003, 1.5185349E-002, 0.0000000E+000, 1.2025670E-001, 0.0000000E+000, 8.5167193E+001, 1.7958741E-001, 4.3796285E-003, 1.2491625E-002, 0.0000000E+000, 1.2802084E-001, 5.6221204E-010, 7.3146086E+001, 1.7549431E-001, 5.0145131E-003, 1.4246364E-002, 0.0000000E+000, 1.1410330E-001, 5.5517929E-010, 2.6269832E-002, 8.4966033E-002, 7.9096413E-002, 4.7746202E-001, 5.2826581E-002, 3.1293029E-001, 4.3729563E-001, 4.2485910E-001, 5.4313116E-001, 1.1192881E-001, 2.3409159E-002, 8.0912719E-002, 7.5162363E-002, 4.7626938E-001, 5.1753204E-002, 3.1058481E-001, 4.3164078E-001, 4.1953519E-001, 5.3982179E-001, 1.0895037E-001, 2.1323842E-002, 8.0146146E-002, 7.4263916E-002, 4.7758812E-001, 5.2940074E-002, 2.4697496E-001, 3.6716220E-001, 3.5514348E-001, 5.3895306E-001, 1.0816852E-001, 2.2224640E-002, 8.3453262E-002, 7.7330400E-002, 4.7999444E-001, 5.5105760E-002, 3.4265457E-001, 4.6603299E-001, 4.5369515E-001, 5.4214424E-001, 1.1104058E-001, 7.7328824E+001, 1.7269588E-001, 5.4485805E-003, 1.5446069E-002, 0.0000000E+000, 1.3000030E-001, 6.8208591E+001, 1.7283921E-001, 5.4263483E-003, 1.5384623E-002, 0.0000000E+000, 1.2579079E-001, 7.7644623E+001, 1.6932162E-001, 5.9719653E-003, 1.6892637E-002, 0.0000000E+000, 1.2989508E-001, 7.6370827E+001, 1.6959611E-001, 5.9293899E-003, 1.6774964E-002, 0.0000000E+000, 1.2818397E-001
 4.5101682E+002, 1.1735814E+002, 1.8099866E-001, 4.1607280E-003, 1.1886613E-002, 0.0000000E+000, 6.2998314E-001, 1.0308782E+002, 7.6336218E+001, 1.7319358E-001, 5.3713821E-003, 1.5232703E-002, 0.0000000E+000, 1.1772482E-001, 4.4021685E-010, 8.4529588E+001, 1.7934001E-001, 4.4180032E-003, 1.2597688E-002, 0.0000000E+000, 1.2680878E-001, 0.0000000E+000, 7.3230278E+001, 1.7449369E-001, 5.1697207E-003, 1.4675337E-002, 0.0000000E+000, 1.1270700E-001, 4.9372950E-010, 2.7580792E-002, 8.5041781E-002, 7.9295682E-002, 4.7622680E-001, 5.1714890E-002, 2.9508079E-001, 4.1634122E-001, 4.0421518E-001, 5.4002625E-001, 1.0913439E-001, 2.0408881E-002, 7.6500123E-002, 7.0890999E-002, 4.7485706E-001, 5.0482118E-002, 3.1142175E-001, 4.2979844E-001, 4.1796077E-001, 5.3714251E-001, 1.0653903E-001, 2.1341062E-002, 7.9243108E-002, 7.3452903E-002, 4.7666786E-001, 5.2111842E-002, 2.9979261E-001, 4.2041364E-001, 4.0835153E-001, 5.3938684E-001, 1.0855892E-001, 2.6982621E-002, 8.7409563E-002, 8.1366869E-002, 4.7919276E-001, 5.4384247E-002, 3.3371888E-001, 4.5460685E-001, 4.4251805E-001, 5.3965378E-001, 1.0879917E-001, 7.6550213E+001, 1.7158688E-001, 5.6205985E-003, 1.5921505E-002, 0.0000000E+000, 1.2717121E-001, 7.1858797E+001, 1.7397709E-001, 5.2498503E-003, 1.4896805E-002, 0.0000000E+000, 1.2408479E-001, 7.6426955E+001, 1.6925820E-001, 5.9818023E-003, 1.6919825E-002, 0.0000000E+000, 1.2715223E-001, 7.3427282E+001, 1.6987909E-001, 5.8854956E-003, 1.6653646E-002, 0.0000000E+000, 1.2512562E-001
 4.5201855E+002, 1.3017291E+002, 1.8032637E-001, 4.2650071E-003, 1.2174827E-002, 0.0000000E+000, 6.0901069E-001, 9.8885035E+001, 7.5662894E+001, 1.7358944E-001, 5.3099801E-003, 1.5062996E-002, 0.0000000E+000, 1.1542694E-001, 0.0000000E+000, 8.4181743E+001, 1.7928235E-001, 4.4269469E-003, 1.2622407E-002, 0.0000000E+000, 1.2512211E-001, 0.0000000E+000, 7.1781380E+001, 1.7486320E-001, 5.1124055E-003, 1.4516925E-002, 0.0000000E+000, 1.1061840E-001, 5.9894325E-010, 2.6808903E-002, 8.3067840E-002, 7.7441947E-002, 4.7502475E-001, 5.0633044E-002, 2.9516296E-001, 4.1359208E-001, 4.0174917E-001, 5.3719493E-001, 1.0658620E-001, 2.5526509E-002, 8.0840640E-002, 7.5309227E-002, 4.7407995E-001, 4.9782717E-002, 3.0033807E-001, 4.1590619E-001, 4.0434937E-001, 5.3433393E-001, 1.0401130E-001, 2.0511190E-002, 7.7569939E-002, 7.1864064E-002, 4.7582456E-001, 5.1352874E-002, 2.9945358E-001, 4.1841192E-001, 4.0651608E-001, 5.3772415E-001, 1.0706250E-001, 1.7176422E-002, 7.6682151E-002, 7.0731578E-002, 4.7827154E-001, 5.3555156E-002, 3.2501821E-001, 4.4409993E-001, 4.3219176E-001, 5.3784753E-001, 1.0717354E-001, 7.5060159E+001, 1.7098596E-001, 5.7138078E-003, 1.6179123E-002, 0.0000000E+000, 1.2423214E-001, 7.2686923E+001, 1.7392496E-001, 5.2579365E-003, 1.4919154E-002, 0.0000000E+000, 1.2247151E-001, 7.5425725E+001, 1.6932171E-001, 5.9719509E-003, 1.6892597E-002, 0.0000000E+000, 1.2472554E-001, 7.2246804E+001, 1.6998334E-001, 5.8693249E-003, 1.6608952E-002, 0.0000000E+000, 1.2268847E-001
 4.5300137E+002, 1.1770991E+002, 1.8171590E-001, 4.0494752E-003, 1.1579125E-002, 0.0000000E+000, 6.1162703E-001, 9.9972775E+001, 7.5884196E+001, 1.7404466E-001, 5.2393702E-003, 1.4867839E-002, 0.0000000E+000, 1.1333307E-001, 0.0000000E+000, 8.5955396E+001, 1.7937847E-001, 4.4120372E-003, 1.2581199E-002, 0.0000000E+000, 1.2472159E-001, 0.0000000E+000, 7.2730229E+001, 1.7588484E-001, 4.9539375E-003, 1.4078940E-002, 0.0000000E+000, 1.0894797E-001, 5.0653183E-010, 2.0248103E-002, 7.5340753E-002, 6.9831488E-002, 4.7385846E-001, 4.9583384E-002, 3.1818058E-001, 4.3463872E-001, 4.2299290E-001, 5.3522395E-001, 1.0481232E-001, 2.3395022E-002, 7.7769671E-002, 7.2332206E-002, 4.7314046E-001, 4.8937185E-002, 2.6920877E-001, 3.8165220E-001, 3.7040786E-001, 5.3120924E-001, 1.0119908E-001, 2.0467243E-002, 7.6669070E-002, 7.1048888E-002, 4.7496764E-001, 5.0581645E-002, 2.9634013E-001, 4.1301161E-001, 4.0134446E-001, 5.3543730E-001, 1.0500434E-001, 1.4218173E-002, 7.3182709E-002, 6.7286255E-002, 4.7773035E-001, 5.3068082E-002, 3.1407995E-001, 4.3129311E-001, 4.1957180E-001, 5.3597898E-001, 1.0549185E-001, 7.4297101E+001, 1.7130530E-001, 5.6642752E-003, 1.6042221E-002, 0.0000000E+000, 1.2145809E-001, 7.2026349E+001, 1.7485649E-001, 5.1134465E-003, 1.4519803E-002, 0.0000000E+000, 1.2037268E-001, 7.4231195E+001, 1.6943955E-001, 5.9536736E-003, 1.6842081E-002, 0.0000000E+000, 1.2230868E-001, 7.1846000E+001, 1.6995458E-001, 5.8737862E-003, 1.6621282E-002, 0.0000000E+000, 1.2062528E-001
 4.5402296E+002, 1.1600911E+002, 1.8205445E-001, 3.9969637E-003, 1.1433990E-002, 0.0000000E+000, 5.9635229E-001, 9.7429591E+001, 7.4985572E+001, 1.7427921E-001, 5.2029883E-003, 1.4767285E-002, 0.0000000E+000, 1.1128575E-001, 0.0000000E+000, 8.4181429E+001, 1.7944950E-001, 4.4010199E-003, 1.2550748E-002, 0.0000000E+000, 1.2371249E-001, 0.0000000E+000, 7.1981997E+001, 1.7503061E-001, 5.0864390E-003, 1.4445157E-002, 0.0000000E+000, 1.0773445E-001, 5.6871801E-010, 2.0931597E-002, 7.5090043E-002, 6.9674199E-002, 4.7292426E-001, 4.8742601E-002, 2.9374447E-001, 4.0751193E-001, 3.9613519E-001, 5.3253328E-001, 1.0239072E-001, 1.6732856E-002, 7.0241021E-002, 6.4890204E-002, 4.7227398E-001, 4.8157349E-002, 2.4904072E-001, 3.5861656E-001, 3.4765898E-001, 5.2834166E-001, 9.8618260E-002, 1.8960961E-002, 7.4131885E-002, 6.8614792E-002, 4.7393674E-001, 4.9653832E-002, 2.9699297E-001, 4.1131799E-001, 3.9988549E-001, 5.3309083E-001, 1.0289252E-001, 1.5061051E-002, 7.3284841E-002, 6.7462462E-002, 4.7698960E-001, 5.2401411E-002, 2.6357179E-001, 3.7807257E-001, 3.6662249E-001, 5.3326660E-001, 1.0305070E-001, 7.3551825E+001, 1.7204166E-001, 5.5500581E-003, 1.5726540E-002, 0.0000000E+000, 1.1885555E-001, 6.9569696E+001, 1.7631114E-001, 4.8878132E-003, 1.3896182E-002, 0.0000000E+000, 1.1831560E-001, 7.3003303E+001, 1.6948763E-001, 5.9462159E-003, 1.6821469E-002, 0.0000000E+000, 1.1983761E-001, 7.1105506E+001, 1.6995015E-001, 5.8744737E-003, 1.6623183E-002, 0.0000000E+000, 1.1854781E-001
 4.5501835E+002, 1.1037232E+002, 1.8369624E-001, 3.7423032E-003, 1.0730141E-002, 0.0000000E+000, 6.4943303E-001, 1.0282253E+002, 7.3284045E+001, 1.7429752E-001, 5.2001479E-003, 1.4759434E-002, 0.0000000E+000, 1.0940160E-001, 0.0000000E+000, 8.2671195E+001, 1.7931027E-001, 4.4226153E-003, 1.2610435E-002, 0.0000000E+000, 1.2227335E-001, 0.0000000E+000, 7.0519883E+001, 1.7457661E-001, 5.1568586E-003, 1.4639788E-002, 0.0000000E+000, 1.0637497E-001, 5.7973828E-010, 2.2668621E-002, 7.6089999E-002, 7.0747861E-002, 4.7218719E-001, 4.8079240E-002, 1.8827794E-001, 2.9751956E-001, 2.8659540E-001, 5.2800744E-001, 9.8317463E-002, 1.1374183E-002, 6.4002103E-002, 5.8739311E-002, 4.7139374E-001, 4.7365128E-002, 2.6919675E-001, 3.7751745E-001, 3.6668538E-001, 5.2708651E-001, 9.7488630E-002, 1.6647487E-002, 7.0574715E-002, 6.5181992E-002, 4.7269304E-001, 4.8534505E-002, 3.0114257E-001, 4.1304951E-001, 4.0185881E-001, 5.3067275E-001, 1.0071624E-001, 1.7380877E-002, 7.4920594E-002, 6.9166622E-002, 4.7630553E-001, 5.1785745E-002, 2.1758894E-001, 3.2887506E-001, 3.1774645E-001, 5.3005194E-001, 1.0015751E-001, 7.2339356E+001, 1.7278913E-001, 5.4341171E-003, 1.5406094E-002, 0.0000000E+000, 1.1644719E-001, 6.9379654E+001, 1.7743416E-001, 4.7136210E-003, 1.3414737E-002, 0.0000000E+000, 1.1600674E-001, 7.2119171E+001, 1.6922082E-001, 5.9876008E-003, 1.6935851E-002, 0.0000000E+000, 1.1751817E-001, 6.9681302E+001, 1.7002217E-001, 5.8633033E-003, 1.6592309E-002, 0.0000000E+000, 1.1645675E-001
