s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
Time,"T-1","O2-1","CO-1","CO2-1","HCN-1","Q-1","HRR-1","T-2","O2-2","CO-2","CO2-2","HCN-2","Q-2","HRR-2","T-3","O2-3","CO-3","CO2-3","HCN-3","Q-3","HRR-3","T-4","O2-4","CO-4","CO2-4","HCN-4","Q-4","HRR-4","Q-2C-A1","Q-2G-A1","Q-2N-A1","Q-2I-A1","Q-2R-A1","Q-2C-B1","Q-2G-B1","Q-2N-B1","Q-2I-B1","Q-2R-B1","Q-2C-A2","Q-2G-A2","Q-2N-A2","Q-2I-A2","Q-2R-A2","Q-2C-B2","Q-2G-B2","Q-2N-B2","Q-2I-B2","Q-2R-B2","Q-2C-A3","Q-2G-A3","Q-2N-A3","Q-2I-A3","Q-2R-A3","Q-2C-B3","Q-2G-B3","Q-2N-B3","Q-2I-B3","Q-2R-B3","Q-2C-A4","Q-2G-A4","Q-2N-A4","Q-2I-A4","Q-2R-A4","Q-2C-B4","Q-2G-B4","Q-2N-B4","Q-2I-B4","Q-2R-B4","T-C","O2-C","CO-C","CO2-C","HCN-C","Q-2R-C","T-D","O2-D","CO-D","CO2-D","HCN-D","Q-2R-D","T-E","O2-E","CO-E","CO2-E","HCN-E","Q-2R-E","T-F","O2-F","CO-F","CO2-F","HCN-F","Q-2R-F"
 5.0202401E+002, 1.0451738E+002, 1.8524908E-001, 3.5014412E-003, 1.0064430E-002, 0.0000000E+000, 1.7701755E-001, 1.2991911E+000, 5.5412264E+001, 1.7938601E-001, 4.4108678E-003, 1.2577967E-002, 0.0000000E+000, 6.2454866E-002, 0.0000000E+000, 7.4056530E+001, 1.8288980E-001, 3.8673905E-003, 1.1075867E-002, 0.0000000E+000, 9.1916495E-002, 0.0000000E+000, 5.8798966E+001, 1.7999861E-001, 4.3158469E-003, 1.2315341E-002, 0.0000000E+000, 7.2189927E-002, 0.0000000E+000, 6.5567160E-003, 3.7715876E-002, 3.4599960E-002, 4.4992498E-001, 2.8043244E-002, 1.8071124E-001, 2.4353203E-001, 2.3724995E-001, 4.8158661E-001, 5.6538712E-002, 1.1158987E-002, 4.2639216E-002, 3.9491193E-002, 4.5024604E-001, 2.8332206E-002, 1.6791887E-001, 2.3085690E-001, 2.2456309E-001, 4.8170385E-001, 5.6644228E-002, 4.8658332E-003, 3.5898452E-002, 3.2795190E-002, 4.4979843E-001, 2.7929357E-002, 2.1035309E-001, 2.7574579E-001, 2.6920652E-001, 4.8415852E-001, 5.8853430E-002, 1.2148245E-002, 4.6911876E-002, 4.3435513E-002, 4.5352945E-001, 3.1287267E-002, 2.5769533E-001, 3.2718622E-001, 3.2023713E-001, 4.8825671E-001, 6.2541805E-002, 5.3361215E+001, 1.7869856E-001, 4.5174993E-003, 1.2872682E-002, 0.0000000E+000, 6.5320893E-002, 5.2352135E+001, 1.7906709E-001, 4.4603364E-003, 1.2714691E-002, 0.0000000E+000, 6.6822719E-002, 5.6395722E+001, 1.7985336E-001, 4.3383761E-003, 1.2377609E-002, 0.0000000E+000, 6.5257036E-002, 5.2425224E+001, 1.7724491E-001, 4.7429760E-003, 1.3495871E-002, 0.0000000E+000, 6.5672962E-002
 5.0302162E+002, 9.3388281E+001, 1.8666825E-001, 3.2813118E-003, 9.4560212E-003, 0.0000000E+000, 1.4139687E-001, 6.0977708E-004, 5.4413213E+001, 1.7930506E-001, 4.4234235E-003, 1.2612669E-002, 0.0000000E+000, 6.2078938E-002, 0.0000000E+000, 7.2101201E+001, 1.8266879E-001, 3.9016723E-003, 1.1170617E-002, 0.0000000E+000, 9.1194993E-002, 0.0000000E+000, 5.7498010E+001, 1.8024707E-001, 4.2773080E-003, 1.2208825E-002, 0.0000000E+000, 7.1468156E-002, 0.0000000E+000, 5.4281147E-003, 3.6425689E-002, 3.3325931E-002, 4.4976339E-001, 2.7897817E-002, 1.7473710E-001, 2.3713241E-001, 2.3089288E-001, 4.8116113E-001, 5.6155784E-002, 1.5539002E-002, 4.6941975E-002, 4.3801678E-002, 4.5016879E-001, 2.8262675E-002, 1.6502925E-001, 2.2760480E-001, 2.2134724E-001, 4.8134136E-001, 5.6317988E-002, 4.9279216E-003, 3.5812588E-002, 3.2724122E-002, 4.4965048E-001, 2.7796200E-002, 2.1620766E-001, 2.8145107E-001, 2.7492673E-001, 4.8400923E-001, 5.8719072E-002, 1.2757955E-002, 4.7334954E-002, 4.3877254E-002, 4.5334281E-001, 3.1119299E-002, 2.5382415E-001, 3.2277569E-001, 3.1588053E-001, 4.8771735E-001, 6.2056384E-002, 5.3473800E+001, 1.7883989E-001, 4.4955766E-003, 1.2812091E-002, 0.0000000E+000, 6.4780549E-002, 5.2794514E+001, 1.8027822E-001, 4.2724758E-003, 1.2195469E-002, 0.0000000E+000, 6.6347558E-002, 5.5141315E+001, 1.7969238E-001, 4.3633459E-003, 1.2446622E-002, 0.0000000E+000, 6.4581486E-002, 5.2104920E+001, 1.7724564E-001, 4.7428620E-003, 1.3495555E-002, 0.0000000E+000, 6.5648699E-002
 5.0402615E+002, 8.4323878E+001, 1.8635354E-001, 3.3301272E-003, 9.5909406E-003, 0.0000000E+000, 1.3367851E-001, 1.0862352E-009, 5.9476553E+001, 1.8105945E-001, 4.1512986E-003, 1.1860551E-002, 0.0000000E+000, 6.2245012E-002, 0.0000000E+000, 6.9010813E+001, 1.8254383E-001, 3.9210552E-003, 1.1224189E-002, 0.0000000E+000, 8.9791929E-002, 0.0000000E+000, 5.9276478E+001, 1.8002684E-001, 4.3114677E-003, 1.2303238E-002, 0.0000000E+000, 7.1031269E-002, 0.0000000E+000, 5.5894821E-003, 3.6359936E-002, 3.3282890E-002, 4.4953627E-001, 2.7693408E-002, 1.7059930E-001, 2.3244116E-001, 2.2625697E-001, 4.8060768E-001, 5.5657675E-002, 1.8314410E-002, 4.9548747E-002, 4.6425313E-002, 4.5000015E-001, 2.8110903E-002, 1.6200656E-001, 2.2389331E-001, 2.1770463E-001, 4.8065256E-001, 5.5698071E-002, 6.1502148E-003, 3.6828772E-002, 3.3760916E-002, 4.4944437E-001, 2.7610701E-002, 2.0350425E-001, 2.6782919E-001, 2.6139669E-001, 4.8309075E-001, 5.7892443E-002, 1.1354229E-002, 4.5320997E-002, 4.1924321E-002, 4.5273258E-001, 3.0570091E-002, 2.4273366E-001, 3.1050893E-001, 3.0373140E-001, 4.8654108E-001, 6.0997740E-002, 5.3613469E+001, 1.7894970E-001, 4.4785448E-003, 1.2765017E-002, 0.0000000E+000, 6.4188537E-002, 5.1879799E+001, 1.8161759E-001, 4.0647256E-003, 1.1621275E-002, 0.0000000E+000, 6.5464837E-002, 5.4004536E+001, 1.7969407E-001, 4.3630841E-003, 1.2445899E-002, 0.0000000E+000, 6.3950406E-002, 5.1651990E+001, 1.7716342E-001, 4.7556160E-003, 1.3530806E-002, 0.0000000E+000, 6.5212954E-002
 5.0503675E+002, 8.2674127E+001, 1.8632779E-001, 3.3341217E-003, 9.6019808E-003, 0.0000000E+000, 1.2777149E-001, 0.0000000E+000, 6.0230731E+001, 1.8154458E-001, 4.0760502E-003, 1.1652574E-002, 0.0000000E+000, 6.2381480E-002, 0.0000000E+000, 6.7601545E+001, 1.8242206E-001, 3.9399423E-003, 1.1276390E-002, 0.0000000E+000, 8.9198173E-002, 0.0000000E+000, 5.8007886E+001, 1.8005732E-001, 4.3067402E-003, 1.2290172E-002, 0.0000000E+000, 7.0095935E-002, 0.0000000E+000, 6.9105298E-003, 3.7521781E-002, 3.4460656E-002, 4.4937707E-001, 2.7550126E-002, 1.6599503E-001, 2.2721985E-001, 2.2109737E-001, 4.7999064E-001, 5.5102339E-002, 1.3035990E-002, 4.3841601E-002, 4.0761040E-002, 4.4957143E-001, 2.7725050E-002, 1.5546136E-001, 2.1655444E-001, 2.1044513E-001, 4.7985889E-001, 5.4983771E-002, 7.2141076E-003, 3.7668120E-002, 3.4622719E-002, 4.4921983E-001, 2.7408611E-002, 2.0127653E-001, 2.6483643E-001, 2.5848044E-001, 4.8232571E-001, 5.7203905E-002, 1.3508478E-002, 4.7082603E-002, 4.3725191E-002, 4.5233994E-001, 3.0216713E-002, 2.3621023E-001, 3.0304120E-001, 2.9635811E-001, 4.8559679E-001, 6.0147878E-002, 5.3400822E+001, 1.7907294E-001, 4.4594283E-003, 1.2712182E-002, 0.0000000E+000, 6.3633147E-002, 5.1300523E+001, 1.8189123E-001, 4.0222811E-003, 1.1503964E-002, 0.0000000E+000, 6.4423900E-002, 5.3973508E+001, 1.7980730E-001, 4.3455207E-003, 1.2397356E-002, 0.0000000E+000, 6.3533255E-002, 5.1798467E+001, 1.7726783E-001, 4.7394210E-003, 1.3486045E-002, 0.0000000E+000, 6.4641317E-002
 5.0600141E+002, 8.4195995E+001, 1.8669271E-001, 3.2775187E-003, 9.4455375E-003, 0.0000000E+000, 1.2364140E-001, 0.0000000E+000, 5.8430065E+001, 1.8122399E-001, 4.1257766E-003, 1.1790012E-002, 0.0000000E+000, 6.1730972E-002, 0.0000000E+000, 6.5590307E+001, 1.8225028E-001, 3.9665882E-003, 1.1350036E-002, 0.0000000E+000, 8.8624709E-002, 0.0000000E+000, 5.8417455E+001, 1.8078078E-001, 4.1945241E-003, 1.1980021E-002, 0.0000000E+000, 6.9314219E-002, 0.0000000E+000, 7.3300171E-003, 3.7799031E-002, 3.4752129E-002, 4.4923483E-001, 2.7422112E-002, 1.5336427E-001, 2.1396490E-001, 2.0790484E-001, 4.7936645E-001, 5.4540569E-002, 1.6222508E-002, 4.6646188E-002, 4.3603820E-002, 4.4918949E-001, 2.7381312E-002, 1.4918783E-001, 2.0950848E-001, 2.0347642E-001, 4.7908647E-001, 5.4288592E-002, 7.7924737E-003, 3.8022712E-002, 3.4999688E-002, 4.4899605E-001, 2.7207215E-002, 1.9993258E-001, 2.6282104E-001, 2.5653219E-001, 4.8165427E-001, 5.6599611E-002, 1.2176295E-002, 4.5734860E-002, 4.2379003E-002, 4.5232438E-001, 3.0202708E-002, 2.3307709E-001, 3.0004304E-001, 2.9334645E-001, 4.8573177E-001, 6.0269356E-002, 5.2708496E+001, 1.7918468E-001, 4.4420956E-003, 1.2664276E-002, 0.0000000E+000, 6.3102860E-002, 5.3414739E+001, 1.8159413E-001, 4.0683639E-003, 1.1631331E-002, 0.0000000E+000, 6.4154541E-002, 5.3250688E+001, 1.7996774E-001, 4.3206357E-003, 1.2328577E-002, 0.0000000E+000, 6.2895843E-002, 5.2309884E+001, 1.7736749E-001, 4.7239632E-003, 1.3443322E-002, 0.0000000E+000, 6.4241881E-002
 5.0703480E+002, 8.0236100E+001, 1.8670004E-001, 3.2763805E-003, 9.4423917E-003, 0.0000000E+000, 1.1713828E-001, 0.0000000E+000, 5.7125172E+001, 1.8092746E-001, 4.1717723E-003, 1.1917138E-002, 0.0000000E+000, 6.0959745E-002, 0.0000000E+000, 6.9061887E+001, 1.8274217E-001, 3.8902909E-003, 1.1139160E-002, 0.0000000E+000, 8.8663452E-002, 0.0000000E+000, 5.7352356E+001, 1.8051318E-001, 4.2360311E-003, 1.2094741E-002, 0.0000000E+000, 6.8529846E-002, 0.0000000E+000, 6.6814328E-003, 3.6856543E-002, 3.3839032E-002, 4.4894093E-001, 2.7157599E-002, 1.6374871E-001, 2.2398360E-001, 2.1796011E-001, 4.7900071E-001, 5.4211402E-002, 1.3259397E-002, 4.3303485E-002, 4.0299077E-002, 4.4880990E-001, 2.7039680E-002, 1.6997499E-001, 2.3007125E-001, 2.2406163E-001, 4.7886208E-001, 5.4086640E-002, 8.1444013E-003, 3.8124046E-002, 3.5126081E-002, 4.4874546E-001, 2.6981680E-002, 1.8497615E-001, 2.4678445E-001, 2.4060362E-001, 4.8057412E-001, 5.5627475E-002, 1.0900933E-002, 4.4234288E-002, 4.0900953E-002, 4.5209917E-001, 3.0000020E-002, 2.3593561E-001, 3.0258543E-001, 2.9592045E-001, 4.8541564E-001, 5.9984840E-002, 5.2217544E+001, 1.7934010E-001, 4.4179893E-003, 1.2597650E-002, 0.0000000E+000, 6.2631007E-002, 5.2911319E+001, 1.8169678E-001, 4.0524415E-003, 1.1587323E-002, 0.0000000E+000, 6.4242533E-002, 5.2924212E+001, 1.8020402E-001, 4.2839859E-003, 1.2227282E-002, 0.0000000E+000, 6.2086152E-002, 5.1873094E+001, 1.7731389E-001, 4.7322767E-003, 1.3466299E-002, 0.0000000E+000, 6.3813093E-002
 5.0800678E+002, 7.5954809E+001, 1.8655398E-001, 3.2990367E-003, 9.5050105E-003, 0.0000000E+000, 1.1069150E-001, 0.0000000E+000, 5.6210970E+001, 1.8092137E-001, 4.1727169E-003, 1.1919749E-002, 0.0000000E+000, 6.0283835E-002, 0.0000000E+000, 6.9104932E+001, 1.8275235E-001, 3.8887108E-003, 1.1134793E-002, 0.0000000E+000, 8.8044531E-002, 1.1583181E-009, 5.6910819E+001, 1.8058617E-001, 4.2247091E-003, 1.2063448E-002, 0.0000000E+000, 6.7872307E-002, 0.0000000E+000, 6.9585831E-003, 3.6626341E-002, 3.3659565E-002, 4.4843357E-001, 2.6700982E-002, 1.7287372E-001, 2.3311385E-001, 2.2708984E-001, 4.7900594E-001, 5.4216117E-002, 8.4349175E-003, 3.8129482E-002, 3.5160025E-002, 4.4846038E-001, 2.6725108E-002, 1.6087029E-001, 2.2047825E-001, 2.1451745E-001, 4.7837377E-001, 5.3647158E-002, 8.4409074E-003, 3.8151084E-002, 3.5180066E-002, 4.4847599E-001, 2.6739159E-002, 1.9309681E-001, 2.5413775E-001, 2.4803365E-001, 4.7980675E-001, 5.4936841E-002, 1.1220212E-002, 4.4073218E-002, 4.0787917E-002, 4.5161882E-001, 2.9567705E-002, 2.2556816E-001, 2.9157599E-001, 2.8497521E-001, 4.8477364E-001, 5.9407045E-002, 5.1985478E+001, 1.7944334E-001, 4.4019752E-003, 1.2553389E-002, 0.0000000E+000, 6.2252318E-002, 5.1782846E+001, 1.8180868E-001, 4.0350850E-003, 1.1539352E-002, 0.0000000E+000, 6.3717345E-002, 5.2855460E+001, 1.8033476E-001, 4.2637055E-003, 1.2171229E-002, 0.0000000E+000, 6.1432529E-002, 5.2140614E+001, 1.7755758E-001, 4.6944777E-003, 1.3361828E-002, 0.0000000E+000, 6.3517853E-002
 5.0901145E+002, 7.2464110E+001, 1.8638016E-001, 3.3259973E-003, 9.5795261E-003, 0.0000000E+000, 1.0513567E-001, 0.0000000E+000, 5.7507390E+001, 1.8163775E-001, 4.0615975E-003, 1.1612629E-002, 0.0000000E+000, 5.9857230E-002, 0.0000000E+000, 6.8358531E+001, 1.8265753E-001, 3.9034192E-003, 1.1175445E-002, 0.0000000E+000, 8.7407593E-002, 0.0000000E+000, 5.5813039E+001, 1.8056621E-001, 4.2278055E-003, 1.2072006E-002, 0.0000000E+000, 6.7230980E-002, 0.0000000E+000, 5.5767732E-003, 3.4704792E-002, 3.1791990E-002, 4.4789383E-001, 2.6215217E-002, 1.6835898E-001, 2.2797219E-001, 2.2201087E-001, 4.7837903E-001, 5.3651889E-002, 1.6084909E-002, 4.5610016E-002, 4.2657506E-002, 4.4829092E-001, 2.6572597E-002, 1.5374509E-001, 2.1272009E-001, 2.0682259E-001, 4.7774081E-001, 5.3077494E-002, 8.3505458E-003, 3.7808262E-002, 3.4862490E-002, 4.4822353E-001, 2.6511944E-002, 1.9966809E-001, 2.6075843E-001, 2.5464939E-001, 4.7985615E-001, 5.4981305E-002, 7.6825661E-003, 4.0140043E-002, 3.6894296E-002, 4.5122329E-001, 2.9211730E-002, 2.4282069E-001, 3.0831701E-001, 3.0176738E-001, 4.8426214E-001, 5.8946690E-002, 5.1958821E+001, 1.7955586E-001, 4.3845229E-003, 1.2505153E-002, 0.0000000E+000, 6.1910168E-002, 4.9676579E+001, 1.8207508E-001, 3.9937641E-003, 1.1425146E-002, 0.0000000E+000, 6.2758833E-002, 5.2701921E+001, 1.8050185E-001, 4.2377887E-003, 1.2099599E-002, 0.0000000E+000, 6.1131689E-002, 5.3503868E+001, 1.7853754E-001, 4.5424747E-003, 1.2941711E-002, 0.0000000E+000, 6.3322263E-002
 5.1001613E+002, 7.3049548E+001, 1.8658430E-001, 3.2943331E-003, 9.4920105E-003, 0.0000000E+000, 1.0123181E-001, 0.0000000E+000, 5.8767543E+001, 1.8217880E-001, 3.9776745E-003, 1.1380677E-002, 0.0000000E+000, 5.9598725E-002, 0.0000000E+000, 6.9607024E+001, 1.8354170E-001, 3.7662747E-003, 1.0796395E-002, 0.0000000E+000, 8.6285972E-002, 0.0000000E+000, 5.7724054E+001, 1.8080714E-001, 4.1904353E-003, 1.1968720E-002, 0.0000000E+000, 6.6834278E-002, 0.0000000E+000, 5.7057400E-003, 3.4320982E-002, 3.1459458E-002, 4.4738106E-001, 2.5753718E-002, 1.6525689E-001, 2.2393825E-001, 2.1807011E-001, 4.7744717E-001, 5.2813223E-002, 1.2159457E-002, 4.1388805E-002, 3.8465870E-002, 4.4799516E-001, 2.6306414E-002, 1.5293526E-001, 2.1131760E-001, 2.0547936E-001, 4.7714815E-001, 5.2544103E-002, 5.9610951E-003, 3.5095357E-002, 3.2181930E-002, 4.4790008E-001, 2.6220835E-002, 2.0339694E-001, 2.6427942E-001, 2.5819118E-001, 4.7964830E-001, 5.4794234E-002, 1.2975058E-002, 4.5217493E-002, 4.1993249E-002, 4.5100825E-001, 2.9018191E-002, 2.5330065E-001, 3.1907222E-001, 3.1249506E-001, 4.8453738E-001, 5.9194405E-002, 5.2682873E+001, 1.7971230E-001, 4.3602566E-003, 1.2438084E-002, 0.0000000E+000, 6.1518457E-002, 4.8148999E+001, 1.8236491E-001, 3.9488070E-003, 1.1300891E-002, 0.0000000E+000, 6.1548908E-002, 5.2856739E+001, 1.8060415E-001, 4.2219208E-003, 1.2055742E-002, 0.0000000E+000, 6.0854385E-002, 5.1871854E+001, 1.7814829E-001, 4.6028522E-003, 1.3108587E-002, 0.0000000E+000, 6.2507254E-002
 5.1101877E+002, 7.7147223E+001, 1.8672521E-001, 3.2724764E-003, 9.4316014E-003, 0.0000000E+000, 9.9296681E-002, 0.0000000E+000, 5.9210242E+001, 1.8223420E-001, 3.9690821E-003, 1.1356929E-002, 0.0000000E+000, 5.9204385E-002, 0.0000000E+000, 6.7654120E+001, 1.8362339E-001, 3.7536036E-003, 1.0761374E-002, 0.0000000E+000, 8.4668328E-002, 0.0000000E+000, 5.6585269E+001, 1.8037945E-001, 4.2567746E-003, 1.2152073E-002, 0.0000000E+000, 6.6174861E-002, 0.0000000E+000, 5.7973361E-003, 3.3997408E-002, 3.1177401E-002, 4.4696589E-001, 2.5380065E-002, 1.6111840E-001, 2.1901998E-001, 2.1322982E-001, 4.7666739E-001, 5.2111421E-002, 1.6223881E-002, 4.5117019E-002, 4.2227705E-002, 4.4765895E-001, 2.6003824E-002, 1.5320726E-001, 2.1112808E-001, 2.0533599E-001, 4.7668663E-001, 5.2128736E-002, 3.4792074E-003, 3.2150736E-002, 2.9283583E-002, 4.4743734E-001, 2.5804375E-002, 1.9128279E-001, 2.5144847E-001, 2.4543190E-001, 4.7893149E-001, 5.4149111E-002, 1.1839278E-002, 4.3845273E-002, 4.0644673E-002, 4.5077181E-001, 2.8805395E-002, 2.4015465E-001, 3.0487835E-001, 2.9840598E-001, 4.8348951E-001, 5.8251328E-002, 5.2866106E+001, 1.7979628E-001, 4.3472305E-003, 1.2402082E-002, 0.0000000E+000, 6.0998357E-002, 4.7972184E+001, 1.8226399E-001, 3.9644618E-003, 1.1344159E-002, 0.0000000E+000, 6.0820704E-002, 5.2930750E+001, 1.8078627E-001, 4.1936727E-003, 1.1977668E-002, 0.0000000E+000, 6.0410758E-002, 5.1027921E+001, 1.7796641E-001, 4.6310631E-003, 1.3186558E-002, 0.0000000E+000, 6.1895349E-002
 5.1204903E+002, 8.0260467E+001, 1.8704745E-001, 3.2224934E-003, 9.2934550E-003, 0.0000000E+000, 9.8290912E-002, 0.0000000E+000, 5.8728264E+001, 1.8197181E-001, 4.0097820E-003, 1.1469418E-002, 0.0000000E+000, 5.8891227E-002, 0.0000000E+000, 6.4101450E+001, 1.8311280E-001, 3.8328017E-003, 1.0980267E-002, 0.0000000E+000, 8.2380238E-002, 0.0000000E+000, 5.5878586E+001, 1.8025998E-001, 4.2753052E-003, 1.2203289E-002, 0.0000000E+000, 6.5260033E-002, 0.0000000E+000, 5.5273321E-003, 3.3414838E-002, 3.0626087E-002, 4.4665332E-001, 2.5098755E-002, 1.5803275E-001, 2.1546159E-001, 2.0971871E-001, 4.7619466E-001, 5.1685959E-002, 1.3345221E-002, 4.1931892E-002, 3.9073225E-002, 4.4735249E-001, 2.5728003E-002, 1.4884625E-001, 2.0627965E-001, 2.0053631E-001, 4.7619921E-001, 5.1690056E-002, 3.5357008E-003, 3.1691898E-002, 2.8876278E-002, 4.4692201E-001, 2.5340578E-002, 1.8052143E-001, 2.3965322E-001, 2.3374004E-001, 4.7789761E-001, 5.3218611E-002, 1.0348620E-002, 4.1964040E-002, 3.8802498E-002, 4.5038124E-001, 2.8453878E-002, 2.2837272E-001, 2.9149137E-001, 2.8517951E-001, 4.8188446E-001, 5.6806784E-002, 5.2472044E+001, 1.7988971E-001, 4.3327376E-003, 1.2362025E-002, 0.0000000E+000, 6.0344339E-002, 4.8985363E+001, 1.8193637E-001, 4.0152786E-003, 1.1484610E-002, 0.0000000E+000, 6.0485993E-002, 5.3453733E+001, 1.8083391E-001, 4.1862821E-003, 1.1957241E-002, 0.0000000E+000, 5.9885493E-002, 5.0364848E+001, 1.7782037E-001, 4.6537154E-003, 1.3249166E-002, 0.0000000E+000, 6.1307682E-002
 5.1303225E+002, 7.9525895E+001, 1.8710628E-001, 3.2133684E-003, 9.2682345E-003, 0.0000000E+000, 9.6361428E-002, 0.0000000E+000, 5.7984925E+001, 1.8192595E-001, 4.0168943E-003, 1.1489075E-002, 0.0000000E+000, 5.7923064E-002, 0.0000000E+000, 6.1666396E+001, 1.8276748E-001, 3.8863651E-003, 1.1128310E-002, 0.0000000E+000, 8.0522539E-002, 0.0000000E+000, 5.5444914E+001, 1.8029862E-001, 4.2693122E-003, 1.2186725E-002, 0.0000000E+000, 6.4383443E-002, 0.0000000E+000, 5.0470888E-003, 3.2715758E-002, 2.9948891E-002, 4.4643448E-001, 2.4901802E-002, 1.4881044E-001, 2.0589117E-001, 2.0018310E-001, 4.7584655E-001, 5.1372661E-002, 1.5928062E-002, 4.4246080E-002, 4.1414278E-002, 4.4708383E-001, 2.5486216E-002, 1.6066502E-001, 2.1787116E-001, 2.1215055E-001, 4.7597196E-001, 5.1485529E-002, 2.8465137E-003, 3.0491447E-002, 2.7726953E-002, 4.4641075E-001, 2.4880440E-002, 1.7397300E-001, 2.3222324E-001, 2.2639821E-001, 4.7701605E-001, 5.2425211E-002, 8.5194204E-003, 3.9744574E-002, 3.6622059E-002, 4.4999097E-001, 2.8102639E-002, 2.2639346E-001, 2.8874993E-001, 2.8251428E-001, 4.8112228E-001, 5.6120822E-002, 5.2209473E+001, 1.7995882E-001, 4.3220189E-003, 1.2332400E-002, 0.0000000E+000, 5.9706731E-002, 4.8963069E+001, 1.8126566E-001, 4.1193132E-003, 1.1772148E-002, 0.0000000E+000, 5.9858034E-002, 5.3931139E+001, 1.8113829E-001, 4.1390694E-003, 1.1826752E-002, 0.0000000E+000, 5.9221586E-002, 5.0439093E+001, 1.7816183E-001, 4.6007519E-003, 1.3102782E-002, 0.0000000E+000, 6.0571956E-002
 5.1401547E+002, 7.9642748E+001, 1.8713067E-001, 3.2095863E-003, 9.2577814E-003, 0.0000000E+000, 9.3378468E-002, 0.0000000E+000, 5.5930909E+001, 1.8149860E-001, 4.0831820E-003, 1.1672286E-002, 0.0000000E+000, 5.6804799E-002, 0.0000000E+000, 6.1126980E+001, 1.8250745E-001, 3.9266972E-003, 1.1239782E-002, 0.0000000E+000, 7.8850591E-002, 0.0000000E+000, 5.5131867E+001, 1.8029180E-001, 4.2703697E-003, 1.2189648E-002, 0.0000000E+000, 6.3497868E-002, 0.0000000E+000, 4.4021425E-003, 3.1844992E-002, 2.9100707E-002, 4.4620866E-001, 2.4698565E-002, 1.5188197E-001, 2.0847750E-001, 2.0281795E-001, 4.7536135E-001, 5.0935979E-002, 1.2899929E-002, 4.0958470E-002, 3.8152616E-002, 4.4682436E-001, 2.5252687E-002, 1.6047312E-001, 2.1749297E-001, 2.1179098E-001, 4.7578566E-001, 5.1317861E-002, 3.0505538E-003, 3.0221391E-002, 2.7504307E-002, 4.4593665E-001, 2.4453753E-002, 1.7441090E-001, 2.3187613E-001, 2.2612961E-001, 4.7623104E-001, 5.1718703E-002, 1.0779024E-002, 4.1637994E-002, 3.8552097E-002, 4.4962478E-001, 2.7773073E-002, 2.0175161E-001, 2.6315062E-001, 2.5701071E-001, 4.8016482E-001, 5.5259107E-002, 5.2185300E+001, 1.8003832E-001, 4.3096872E-003, 1.2298317E-002, 0.0000000E+000, 5.9170736E-002, 5.0115252E+001, 1.8129698E-001, 4.1144548E-003, 1.1758720E-002, 0.0000000E+000, 5.9349652E-002, 5.3517534E+001, 1.8146212E-001, 4.0888409E-003, 1.1687926E-002, 0.0000000E+000, 5.8302596E-002, 5.0577730E+001, 1.7815769E-001, 4.6013932E-003, 1.3104554E-002, 0.0000000E+000, 5.9856315E-002
